Бгд 3,4-р хороолол гал тогоо тусдаа 2 өрөө	2 өрөө	160000000.0	69.0 м²	2006	Байхгүй	1 тагттай	Баянгол	5	2
Бзд polaris apartment 66.8м2 3 өрөө	3 өрөө	205000000.0	66.8 м²	2020	Байхгүй	2 тагттай	Баянзүрх	16	1
Х-apertment 56 м2 2өрөө	2 өрөө	155000000.0	56.0 м²	2022	Байхгүй	1 тагттай	Баянгол	16	14
Altanbogd hothond 4 uruu bair	4 өрөө	311000000.0	136.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	10	7
16-р хороололд 1 өрөө	1 өрөө	86000000.0	36.26 м²	2019	Байхгүй	1 тагттай	Баянзүрх	9	1
King tower хотхонд 65мкв 2 өрөө байр	2 өрөө	95000000.0	65.0 м²	2018	Байхгүй	1 тагттай	Хан-Уул	12	5
16-р хороолол 2 өрөө	2 өрөө	95000000.0	34.0 м²	2015	Байхгүй	1 тагттай	Баянгол	12	2
Time square 5 өрөө байр	5+ өрөө	380000000.0	165.0 м²	2014	Байхгүй	1 тагттай	Хан-Уул	11	5
40 мянгатад 2 өрөө	2 өрөө	95000000.0	43.05 м²	2023	Байхгүй	1 тагттай	Чингэлтэй	10	5
Акояа ресидэнсд 4 өрөө байр	4 өрөө	950000000.0	142.0 м²	2023	Байгаа	2 тагттай	Хан-Уул	16	15
Encanto town 2 т 4 өрөө	4 өрөө	535000000.0	122.0 м²	2018	Байгаа	2 тагттай	Баянзүрх	14	10
Яармагт vip recidence хотхонд 4 өрөө байр 131.31м2	4 өрөө	450000000.0	131.31 м²	2021	Байгаа	2 тагттай	Хан-Уул	10	6
3 өрөө байр	3 өрөө	224000000.0	80.0 м²	2009	Байхгүй	1 тагттай	Баянгол	5	1
40 мянгатад 40k residence-д 4 өрөө 101,8м2	4 өрөө	488640000.0	101.8 м²	2023	Байхгүй	1 тагттай	Чингэлтэй	10	7
Tөмөр замд 2 өрөө	2 өрөө	155000000.0	48.99 м²	2022	Байхгүй	1 тагттай	Баянгол	12	11
Зайсанд алтан богд хотхон 94 мкв 3өрөө орон сууц	3 өрөө	263200000.0	94.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	11	6
Хүннү 2222 хотхонд 96 мкв 4 өрөө	4 өрөө	404700000.0	96.0 м²	2022	Байхгүй	2 тагттай	Хан-Уул	25	7
Алтай хотхон 4-р ээлжид 2 өрөө	2 өрөө	142300000.0	51.57 м²	2022	Байхгүй	1 тагттай	Баянгол	15	6
Өгөөмөр зах алтан тэвш хотхонд 3 өрөө	3 өрөө	169000000.0	69.0 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	12
Хүннү 2222 хотхонд 96 мкв 4 өрөө	4 өрөө	756840000.0	96.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	22	7
1r horoolol 4 uruu bair	4 өрөө	756840000.0	100.0 м²	1987	Байхгүй	2 тагттай	Сонгино Хайрхан	9	9
Санхүү эдийн засгийн сургууль хойд талд 4 өрөө	4 өрөө	270000000.0	108.0 м²	2010	Байхгүй	2 тагттай	Баянзүрх	6	1
3-р хороолол сот-н байранд 1 өрөө байр	1 өрөө	120000000.0	30.0 м²	1987	Байхгүй	1 тагттай	Баянгол	9	7
10 хороолол.3 р эмнэлгийн замын урд 3 өрөө байр	3 өрөө	243600000.0	87.0 м²	2016	Байхгүй	2 тагттай	Баянгол	5	5
Сансарт гал тогоо тусдаа 2 өрөө	2 өрөө	240000000.0	50.0 м²	1994	Байхгүй	1 тагттай	Баянзүрх	5	5
Бзд,элизабет хотхонд 58,32мкв 3 өрөө	3 өрөө	205000000.0	58.0 м²	2017	Байгаа	1 тагттай	Баянзүрх	15	10
Хороололд 3 өрөө	3 өрөө	180000000.0	40.0 м²	1993	Байхгүй	1 тагттай	Баянгол	9	2
Хүүхдийн 100 д 1 өрөө байр	1 өрөө	120000000.0	40.0 м²	1989	Байхгүй	1 тагттай	Сүхбаатар	5	3
King tower 137мкв байр 3 өрөө	3 өрөө	360000000.0	137.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	18	7
Арцат 2 дээр 2 өрөө байр	2 өрөө	95000000.0	56.74 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	9
Нутгийн буян happy residence 2 өрөө байр	2 өрөө	108000000.0	54.1 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	1
Алтай хотхон 2өрөө 55.23м2	2 өрөө	145754000.0	55.23 м²	2022	Байгаа	1 тагттай	Баянгол	16	4
King 121мкв 3 өрөө байр	3 өрөө	250000000.0	121.0 м²	2023	Байхгүй	Тагтгүй	Хан-Уул	16	13
3 өрөө 68м2	3 өрөө	365000000.0	68.0 м²	2022	Байхгүй	1 тагттай	Баянзүрх	16	15
Худ, яармагт riva residence хотхонд 2 өрөө байр	2 өрөө	152360000.0	58.6 м²	2022	Байхгүй	1 тагттай	Хан-Уул	9	5
Дүнжингарав хотхонд	4 өрөө	535000000.0	87.0 м²	2011	Байхгүй	2 тагттай	Баянзүрх	6	1
Кино үйлдвэрт	2 өрөө	155000000.0	45.05 м²	2018	Байхгүй	1 тагттай	Баянзүрх	9	5
Хотын төвд гал тогоо тусдаа 2 өрөө	2 өрөө	160000000.0	75.02 м²	2016	Байхгүй	1 тагттай	Баянгол	13	8
Натурт миний дэлгүүр хажууд 2 өрөө	2 өрөө	160000000.0	43.65 м²	2012	Байхгүй	1 тагттай	Баянзүрх	10	7
Олимп хотхонд 102м2, 4 өрөө байр	4 өрөө	686000000.0	102.0 м²	2018	Байхгүй	1 тагттай	Баянзүрх	16	1
Бзд-т 2өрөө байр	2 өрөө	389937000.0	68.41 м²	2004	Байхгүй	2 тагттай	Баянзүрх	5	2
Japan town c5 хотхонд	4 өрөө	450000000.0	138.0 м²	2018	Байгаа	3+ тагттай	Хан-Уул	16	2
Төмөр замд 2 өрөө байр	2 өрөө	278730000.0	48.9 м²	2022	Байхгүй	1 тагттай	Баянгол	12	11
Бзд, шинэ амгалан хотхонд 3 өрөө байр	3 өрөө	185000000.0	63.8 м²	2021	Байхгүй	1 тагттай	Баянзүрх	12	8
Чухаг 2 хотхонд 3 өрөө худхлдана	3 өрөө	179950000.0	61.0 м²	2021	Байхгүй	1 тагттай	Баянзүрх	17	16
Хүннү2222 хотхоны 1-р ээлж 117 мкв 4 өрөө орон сууц	4 өрөө	311000000.0	117.0 м²	2015	Байгаа	2 тагттай	Хан-Уул	23	14
Рапит 2 өрөө	2 өрөө	230000000.0	56.87 м²	2016	Байхгүй	1 тагттай	Хан-Уул	9	9
Global town хотхонд 3н өрөө	3 өрөө	193000000.0	86.41 м²	2022	Байхгүй	1 тагттай	Хан-Уул	24	6
Бзд, чулуун овооны урд sky town хотхонд 3 өрөө байр	3 өрөө	180000000.0	84.36 м²	2017	Байхгүй	1 тагттай	Баянзүрх	15	15
Натурт дуплекс загварын 1 өрөө байр 33м2	1 өрөө	92400000.0	33.0 м²	2010	Байхгүй	Тагтгүй	Баянзүрх	17	17
Багшийн дээдийн voli apartment-д 1 өрөө дуплекс	1 өрөө	119139999.99999999	42.55 м²	2014	Байхгүй	Тагтгүй	Сүхбаатар	12	6
Яармаг, ханбогд хотхонд з өрөө байр 81,89мк2	3 өрөө	229292000.0	81.89 м²	2018	Байхгүй	1 тагттай	Хан-Уул	12	12
Цэцэрлэгт хүрээлэнгийн хажууд санрайз таунд 3 өрөө байр 90m2	3 өрөө	220000000.0	90.0 м²	2014	Байгаа	1 тагттай	Баянзүрх	15	13
Зайсан ub town хотхонд 5 өрөөг зогсоолын хамт	5+ өрөө	370000000.0	148.0 м²	2013	Байгаа	2 тагттай	Хан-Уул	5	2
Этүгэн ис-н зүүн талд star tower residence гаражтай 5 өрөө байр	5+ өрөө	924560000.0	147.0 м²	2021	Байгаа	2 тагттай	Сүхбаатар	16	3
River garden үргэлжлэл river plaza - д 3 өрөө байр	3 өрөө	282800000.0	101.0 м²	2022	Байхгүй	Тагтгүй	Хан-Уул	23	5
Яармагт 29м2 шинээр ашиглалтад орсон байр зар.	1 өрөө	120000000.0	29.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	15
11-р хороололд 3 өрөө байр	3 өрөө	218400000.0	78.0 м²	1991	Байхгүй	2 тагттай	Сүхбаатар	9	5
Шинэ амгалан хороололд 3н өрөө байр	3 өрөө	128000000.0	56.6 м²	2022	Байхгүй	1 тагттай	Баянзүрх	5	4
Схд 1 хороолол 4 өрөө /112 цэцэрлэг хажууд/	4 өрөө	756840000.0	80.0 м²	1991	Байхгүй	2 тагттай	Сонгино Хайрхан	9	8
Бзд, отгонтэнгэр дээд сургуулийн зүүн талд З өрөө байр	3 өрөө	249279999.99999997	65.6 м²	2023	Байхгүй	1 тагттай	Баянзүрх	12	7
Хүннү 2222 3-р ээлжинд 70мкв 3 өрөө	3 өрөө	185000000.0	70.0 м²	2023	Байхгүй	1 тагттай	Хан-Уул	23	20
Зайсан luxury village 76мкв 3 өрөө орон сууц	3 өрөө	193000000.0	76.0 м²	2014	Байгаа	1 тагттай	Хан-Уул	6	4
Будда вистад гал тогоо туслаа загвартай 122 м.кв 4 өрөө орон сууц	4 өрөө	535000000.0	122.0 м²	2018	Байгаа	1 тагттай	Хан-Уул	16	3
Худ Нисэх 2 өрөө 50,40мкв	2 өрөө	160000000.0	50.4 м²	2023	Байгаа	1 тагттай	Хан-Уул	12	8
Гарден сити 2 хотхонд 130м2 4 өрөө	4 өрөө	720000000.0	130.3 м²	2022	Байхгүй	2 тагттай	Хан-Уул	16	2
Төгс орчин хотхонд 70м2 3 өрөө	3 өрөө	174000000.0	70.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	15	6
Яармагт cedar city хотхонд 2 өрөө байр	2 өрөө	155000000.0	57.36 м²	2018	Байхгүй	Тагтгүй	Хан-Уул	16	11
River villa хотхонд дүплекс 4 өрөө	4 өрөө	270000000.0	131.7 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	16
Андуудад 1 өрөө	1 өрөө	120000000.0	31.0 м²	2015	Байхгүй	1 тагттай	Баянгол	12	10
Нисэх garden hill хотхонд 2 өрөө	2 өрөө	95000000.0	41.0 м²	2022	Байхгүй	1 тагттай	Хан-Уул	16	2
Happy residence цоо шинэ 70.9mкв 3 өрөө	3 өрөө	78000000.0	70.9 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	4
19-р хороололд 2 өрөө орон сууц 57.11м2.	2 өрөө	115000000.0	57.11 м²	2022	Байхгүй	1 тагттай	Баянгол	16	15
Худ Tuul one хотхонд 3 өрөө байр	3 өрөө	193000000.0	83.8 м²	2016	Байхгүй	2 тагттай	Хан-Уул	16	4
Монгол 3р сургуулийн хажууд 112.64м2 3 өрөө	3 өрөө	220000000.0	112.0 м²	2011	Байхгүй	1 тагттай	Сүхбаатар	12	5
Akoya residence хотхонд 5өрөө дуплекс	5+ өрөө	700000000.0	130.05 м²	2023	Байгаа	1 тагттай	Хан-Уул	16	4
Shine dul hothon 3 uruu	3 өрөө	220000000.0	109.0 м²	2010	Байгаа	2 тагттай	Баянзүрх	12	5
Garden city 3 өрөө	3 өрөө	169000000.0	73.0 м²	2023	Байхгүй	Тагтгүй	Хан-Уул	6	1
Төгөлдөр апартментад 62.75м2 байр	2 өрөө	188250000.0	62.75 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	12
Park view hothon , 4 uruu bair	4 өрөө	450000000.0	111.0 м²	2020	Байхгүй	Тагтгүй	Баянзүрх	16	14
Gerlug vista 3 uruu	3 өрөө	297600000.0	96.0 м²	2023	Байхгүй	2 тагттай	Хан-Уул	16	2
Кино үйлдвэрт 2 өрөө	2 өрөө	99000000.0	45.2 м²	2017	Байхгүй	1 тагттай	Баянзүрх	16	14
Хархорингийн зүүн талд эрин хороололд 2 өрөө 53,5м2	2 өрөө	153000000.0	53.5 м²	2017	Байхгүй	1 тагттай	Баянгол	5	11
Хороололд 43.8 мкв 2 өрөө	2 өрөө	198000000.0	44.0 м²	2023	Байхгүй	1 тагттай	Баянгол	16	14
Academy хотхонд 70мкв 3 өрөө байр	3 өрөө	193000000.0	70.0 м²	2018	Байхгүй	1 тагттай	Хан-Уул	23	1
Бзд, санто смарт хотхон 2 өрөө 84.8м2	2 өрөө	123000000.0	84.8 м²	2020	Байхгүй	2 тагттай	Баянзүрх	16	7
2 өрөө байр 45m2	2 өрөө	345000000.0	45.0 м²	1990	Байхгүй	1 тагттай	Баянзүрх	9	2
3 өрөө байр	3 өрөө	78000000.0	67.0 м²	2018	Байхгүй	2 тагттай	Сонгино Хайрхан	16	3
Алтай хотхон 46м2 2өрөө	2 өрөө	115000000.0	46.0 м²	2022	Байхгүй	1 тагттай	Баянгол	16	16
Худ, 15-р хороо home plaza баруун талд 150м² 4өрөө орон сууц	4 өрөө	450000000.0	150.0 м²	2011	Байгаа	2 тагттай	Хан-Уул	12	11
Бзд, 26-р хороо олимпик виллаж 48.9м² 2 өрөө	2 өрөө	138000000.0	48.9 м²	2015	Байхгүй	1 тагттай	Баянзүрх	12	7
Ханбогд хотхон 2-өрөө 55,6м2	2 өрөө	144560000.0	55.6 м²	2020	Байхгүй	1 тагттай	Хан-Уул	12	1
Хан уул дүүрэгт 2 өрөө	2 өрөө	202000000.0	42.48 м²	2024	Байгаа	1 тагттай	Хан-Уул	12	12
Натурт 88.2 мкв 3 өрөө байр	3 өрөө	95000000.0	88.2 м²	2018	Байхгүй	2 тагттай	Баянзүрх	9	6
11-р хороолол 4 өрөө байр	4 өрөө	470120000.0	131.0 м²	2005	Байхгүй	1 тагттай	Сүхбаатар	6	4
Яармаг шинэ хотын захиргааны урд хангарьд сити 2 хотхонд 3 өрөө	3 өрөө	261458500.0	88.63 м²	2021	Байгаа	2 тагттай	Хан-Уул	13	8
19 хороолол 2өрөө	2 өрөө	95000000.0	42.0 м²	2015	Байхгүй	1 тагттай	Хан-Уул	16	2
Hunnu mall-ын урд dream plaza 4 өрөө	4 өрөө	157000000.0	140.0 м²	2022	Байгаа	1 тагттай	Хан-Уул	14	12
Gerlug vista 1-р ээлжинд 59.92мкв 2 өрөө орон сууц	2 өрөө	145754000.0	59.92 м²	2023	Байхгүй	1 тагттай	Хан-Уул	23	3
2өрөө байр	2 өрөө	341373000.0	59.89 м²	2022	Байхгүй	1 тагттай	Хан-Уул	12	3
Бзд, шшгег-ын цэргийн хотхонд 1 давхрын 55м² 2 өрөө орон сууц	2 өрөө	99000000.0	55.0 м²	2013	Байхгүй	1 тагттай	Баянзүрх	6	1
Яармаг hunnu tower 4 өрөө орон сууц	4 өрөө	450000000.0	112.39 м²	2021	Байхгүй	1 тагттай	Хан-Уул	16	16
Хангарьд сити 2 хотхонд 3 өрөө	3 өрөө	205000000.0	75.0 м²	2021	Байгаа	2 тагттай	Хан-Уул	13	8
Яармагт ирээдүйн билэг апартмент 2 өрөө 57,39м2	2 өрөө	95000000.0	57.39 м²	2023	Байгаа	1 тагттай	Хан-Уул	13	12
Seven star хотхонд 55.4 мкв 2 өрөө байр	2 өрөө	155120000.0	55.4 м²	2023	Байхгүй	1 тагттай	Хан-Уул	16	9
Хангарьд сити 1-ийн зүүн талд 2 өрөө 55м2	2 өрөө	160000000.0	55.0 м²	2023	Байгаа	1 тагттай	Хан-Уул	13	10
220k ийн урд 4 өрөө байр	4 өрөө	686000000.0	125.0 м²	2000	Байгаа	2 тагттай	Сүхбаатар	5	4
Хотын төвд 3 өрөө байр	3 өрөө	262539000.0	84.69 м²	2022	Байхгүй	Тагтгүй	Чингэлтэй	17	14
Яармагт 2 өрөө 57.79 мкв	2 өрөө	95000000.0	57.79 м²	2023	Байгаа	1 тагттай	Хан-Уул	13	8
Global town а блок 3 өрөө орон сууц	3 өрөө	169000000.0	79.2 м²	2022	Байхгүй	1 тагттай	Хан-Уул	22	22
Яармаг хангарьд сити 2 хотхон 3 өрөө	3 өрөө	169000000.0	61.0 м²	2021	Байгаа	1 тагттай	Хан-Уул	13	7
Худ гэрлүг виста хотхонд 78.03мв с загварын 3 өрөө орон сууц	3 өрөө	180000000.0	78.03 м²	2023	Байхгүй	1 тагттай	Хан-Уул	23	2
Нисэх элиганс таунд байр 2 өрөө байр	2 өрөө	127824000.0	53.26 м²	2023	Байхгүй	Тагтгүй	Хан-Уул	12	1
